code_muni,name_muni,abbrev_state,thornthwaite_completo,th_classe,th_classe_codigo,th_subtipo,th_pety,th_petr,def_anual_mm,excedente_anual_mm,pet_anual_mm,indice_umidade_im,indice_hidrico_ih,indice_aridez_ia,preenchido_por_vizinho
2300705.0,Alto Santo,CE,DdA'b3',D,8.0,d,A',b3',982.436650276184,57.3333333209157,1631.2366790771484,-32.621180216830325,3.514715801593629,60.226493364039925,False
2300754.0,Amontada,CE,C1sA'b3',C1,7.0,s,A',b3',805.9666631221771,297.4666732698679,1543.5933074951172,-12.057147676123044,19.271052279475427,52.21366659266412,False
2300804.0,Antonina do Norte,CE,DdA'b3',D,8.0,d,A',b3',1012.87668800354,58.80000067129731,1589.8066635131836,-34.52784698472706,3.698562977548478,63.71068327045924,False
2300903.0,Apuiarés,CE,DdA'b3',D,8.0,d,A',b3',868.3033347129822,91.93333453685044,1515.663314819336,-28.30764999693092,6.065551210349689,57.28866867880102,False
2301000.0,Aquiraz,CE,C2w2A'b3',C2,6.0,w2,A',b3',607.1533253192902,368.9000074863434,1526.4399871826172,0.3018796895693505,24.1673443164464,39.77577437812842,False
2301109.0,Aracati,CE,C1sA'b3',C1,7.0,s,A',b3',879.0733294487,227.4999986179173,1621.8300170898438,-18.494169912424727,14.027363917344156,54.20255638294814,False
2301208.0,Aracoiaba,CE,DdA'b3',D,8.0,d,A',b3',770.7999968528748,68.53333312645555,1551.5633239746094,-25.39030530678592,4.417050343191605,49.67892608329588,False
2301257.0,Ararendá,CE,DdA'b3',D,8.0,d,A',b3',825.6666631698608,67.80000070855021,1528.3000183105469,-27.97879945496925,4.436301766422764,54.02516870232002,False
2301307.0,Araripe,CE,DdA'b3',D,8.0,d,A',b3',910.6233520507812,85.26666770502925,1498.6066665649414,-30.76907061826804,5.689729640698503,60.76466709827757,False
2301406.0,Aratuba,CE,C1s2A'b3',C1,7.0,s2,A',b3',658.993325471878,377.06666669249535,1440.2066802978516,-1.2726873747621248,26.181427419466875,45.75685799038167,False
2301505.0,Arneiroz,CE,DdA'b3',D,8.0,d,A',b3',1090.2900037765503,38.96666610613465,1572.969985961914,-39.11119357967783,2.4772669824532905,69.31410093688521,False
2301604.0,Assaré,CE,DdA'b3',D,8.0,d,A',b3',965.3066740036012,78.96666565164924,1589.1966400146484,-31.476113537837623,4.968967569105946,60.74180184490595,False
2301703.0,Aurora,CE,DsA'b3',D,8.0,s,A',b3',887.3399982452393,198.93333203345537,1608.783332824707,-20.728127903226053,12.365452076394128,55.15596663270031,False
2301802.0,Baixio,CE,DdA'b3',D,8.0,d,A',b3',926.5099973678588,105.03333191946147,1618.4033279418943,-27.85910401423999,6.48993548802394,57.24839917043988,False
2301851.0,Banabuiú,CE,DdA'b3',D,8.0,d,A',b3',1007.42001247406,85.46666642278433,1655.1800079345703,-31.355220494070117,5.163587405181059,60.86467983208529,False
2301901.0,Barbalha,CE,C1sA'b3',C1,7.0,s,A',b3',619.8733358383179,171.3000024408102,1385.139991760254,-14.484023294080544,12.366981204774827,44.75167416475895,False
2301950.0,Barreira,CE,DdA'b3',D,8.0,d,A',b3',747.4733366966248,68.86666572093964,1541.2800064086914,-24.630004588301556,4.468147606832623,48.49692032522363,False
2302008.0,Barro,CE,DdA'b3',D,8.0,d,A',b3',839.7266745567322,100.99999751523136,1572.2766494750977,-25.62119124222153,6.423805730941185,53.40832828860454,False
2302057.0,Barroquinha,CE,C1sA'b4',C1,7.0,s,A',b4',733.1366735696793,188.99999598786235,1646.5299835205078,-15.23701424601603,11.478685349158011,44.52616599195674,False
2302107.0,Baturité,CE,C1dA'b3',C1,7.0,d,A',b3',729.5933442115784,143.06666880473497,1516.9233322143557,-19.42677862908432,9.431371102710305,48.0969162196577,False
2302206.0,Beberibe,CE,C1dA'b3',C1,7.0,d,A',b3',750.7299890518188,156.19999861717224,1570.726661682129,-18.732603322516503,9.944441794213509,47.79507519455002,False
2302305.0,Bela Cruz,CE,C1sA'b3',C1,7.0,s,A',b3',838.3966472148895,308.5999931767583,1635.4299926757812,-11.889105374302757,18.869654742716783,51.26460019503256,False
2302404.0,Boa Viagem,CE,DdA'b3',D,8.0,d,A',b3',997.6133394241332,80.83333236724138,1584.8900146484375,-32.66691483333518,5.100248699918268,62.94527255542241,False
2302503.0,Brejo Santo,CE,DdA'b3',D,8.0,d,A',b3',789.5633401870728,57.46666680648923,1536.6266632080078,-27.089946261683806,3.739793678089404,51.382899899622025,False
2302602.0,Camocim,CE,C1sA'b3',C1,7.0,s,A',b3',821.9300111532211,222.8333347812295,1697.1033172607422,-15.928592511799955,13.130216205157147,48.43134786159517,False
2302701.0,Campos Sales,CE,DdA'b3',D,8.0,d,A',b3',1042.9399995803833,46.1999989412725,1568.8866577148438,-36.941100745360366,2.944763327171444,66.47644012088635,False
2302800.0,Canindé,CE,DdA'b3',D,8.0,d,A',b3',941.5833220481873,103.16666508466004,1518.5666809082031,-30.40915713151795,6.793686861544964,62.0047399884382,False
2302909.0,Capistrano,CE,C1sA'b3',C1,7.0,s,A',b3',744.5766644477844,225.06666430085895,1495.0633239746094,-14.827421073943515,15.0539887302246,49.80234967361353,False
2303006.0,Caridade,CE,DdA'b3',D,8.0,d,A',b3',876.646665096283,65.59999972581863,1516.3866500854492,-30.360858116629288,4.326073414199606,57.811552551381496,False
2303105.0,Cariré,CE,C1sA'b3',C1,7.0,s,A',b3',924.3299939632416,283.4333341866732,1572.6100006103516,-17.242969463886727,18.023116607211502,58.776810118497046,False
2303204.0,Caririaçu,CE,C1s2A'b3',C1,7.0,s2,A',b3',769.5166599750519,306.1999945044517,1527.1666564941406,-10.182909692225593,20.05020167264414,50.388518941449554,False
2303303.0,Cariús,CE,DsA'b3',D,8.0,s,A',b3',913.3466701507568,180.7000037021935,1605.7599792480469,-22.874402347495632,11.253238717956627,56.87940177575377,False
2303402.0,Carnaubal,CE,C1dA'b3',C1,7.0,d,A',b3',576.4400074258447,120.23333388194442,1392.946662902832,-16.19808400296959,8.631582032824149,41.3827767263229,False
2303501.0,Cascavel,CE,C1sA'b3',C1,7.0,s,A',b3',695.0333375930786,169.23333490639925,1569.3499908447266,-15.78912728804828,10.783657940782655,44.287975381384896,False
2303600.0,Catarina,CE,DdA'b3',D,8.0,d,A',b3',974.6199917793274,67.70000001043081,1552.7833099365234,-33.29968784107443,4.359912911042194,62.76600125352771,False
2303659.0,Catunda,CE,DdA'b3',D,8.0,d,A',b3',971.3066573143004,152.26666804775596,1557.9466705322266,-27.63363691991785,9.773548153335604,62.34530845542243,False
2303709.0,Caucaia,CE,C1sA'b3',C1,7.0,s,A',b3',637.1766610145569,226.0333328396082,1487.0166473388672,-10.509140166573664,15.20045745581346,42.84932937064521,False
2303808.0,Cedro,CE,DsA'b3',D,8.0,s,A',b3',925.799991607666,187.8333307504654,1624.3066482543943,-22.63406756410409,11.563908265248166,56.99662638225376,False
2303907.0,Chaval,CE,C1dA'b4',C1,7.0,d,A',b4',691.8500108718872,154.13333291560411,1597.9333419799805,-16.33213769005878,9.645792403619248,43.296550156130046,False
2303931.0,Choró,CE,DsA'b3',D,8.0,s,A',b3',887.0433406829834,161.16666493937373,1546.5366744995115,-23.99292209416877,10.421134370546389,57.35676077452526,False
2303956.0,Chorozinho,CE,DdA'b3',D,8.0,d,A',b3',753.2433338165283,64.83333250135183,1532.9466705322266,-25.252846379460987,4.229327330665863,49.136956183544754,False
2304004.0,Coreaú,CE,C1sA'b4',C1,7.0,s,A',b4',741.3300105631351,257.3666703887284,1554.4766693115234,-12.05752004191648,16.556483314909826,47.69000559471051,False
2304103.0,Crateús,CE,DdA'b3',D,8.0,d,A',b3',917.5833249092102,84.10000033676624,1562.6766815185547,-29.84942439631722,5.381791469175876,58.71869310915516,False
