code_muni,name_muni,abbrev_state,classe_koppen,classe_koppen_codigo,precip_anual_mm,precip_mes_mais_seco_mm,temp_anual_c,temp_mes_mais_frio_c,temp_mes_mais_quente_c,preenchido_por_vizinho
2706802.0,Piaçabuçu,AL,As,3.0,1148.3333333333333,28.23333333333333,25.215972222222224,22.93166666666667,27.005000000000003,False
2706901.0,Pilar,AL,As,3.0,1425.6999999999998,28.6,24.317361111111115,22.155,25.90666666666668,False
2707008.0,Pindoba,AL,As,3.0,1341.4666666666667,24.8,22.934861111111108,20.55333333333334,24.690000000000005,False
2707107.0,Piranhas,AL,BSh,5.0,515.5666666666666,8.7,25.01833333333333,21.59666666666667,27.22,False
2707206.0,Poço das Trincheiras,AL,As,3.0,646.3000000000001,10.733333333333333,23.68986111111112,20.33666666666667,25.870000000000005,False
2707305.0,Porto Calvo,AL,As,3.0,1519.9666666666665,38.06666666666667,24.395972222222227,22.701666666666668,25.585,False
2707404.0,Porto de Pedras,AL,As,3.0,1561.6,34.06666666666667,24.44708333333334,22.79833333333333,25.62333333333333,False
2707503.0,Porto Real do Colégio,AL,As,3.0,886.2333333333335,19.966666666666665,25.015555555555554,22.201666666666664,27.175,False
2707602.0,Quebrangulo,AL,As,3.0,1389.3666666666668,29.633333333333333,22.734583333333333,20.263333333333332,24.62666666666666,False
2707701.0,Rio Largo,AL,As,3.0,1562.5,29.23333333333333,24.089027777777776,21.98333333333333,25.613333333333337,False
2707800.0,Roteiro,AL,As,3.0,1346.9333333333334,26.83333333333333,24.356111111111108,22.195,25.941666666666663,False
2707909.0,Santa Luzia do Norte,AL,Am,2.0,1752.8666666666666,38.56666666666667,24.574027777777783,22.54833333333334,26.026666666666674,False
2708006.0,Santana do Ipanema,AL,As,3.0,660.2,10.733333333333333,24.02319444444445,20.775,26.21333333333333,False
2708105.0,Santana do Mundaú,AL,As,3.0,1408.0666666666666,30.4,23.406111111111112,21.06666666666667,25.13333333333333,False
2708204.0,São Brás,AL,As,3.0,744.2666666666668,17.566666666666666,25.561527777777783,22.721666666666668,27.76833333333333,False
2708303.0,São José da Laje,AL,As,3.0,1341.6333333333334,30.33333333333333,22.95513888888889,20.666666666666668,24.645,False
2708402.0,São José da Tapera,AL,As,3.0,509.7666666666666,9.466666666666669,24.57430555555556,21.17833333333333,26.82166666666667,False
2708501.0,São Luís do Quitunde,AL,As,3.0,1609.9333333333332,31.1,24.03194444444445,22.091666666666672,25.391666666666666,False
