system:index,UF,UF_codigo_gaul,classe_koppen,classe_koppen_codigo,latitude,longitude,municipio,municipio_codigo_gaul,precip_anual_mm,precip_mes_mais_seco_mm,temp_anual_c,temp_mes_mais_frio_c,temp_mes_mais_quente_c,.geo
00000000000000001bf1_0,Paraiba,679,As,3,-6.714906748793423,-35.371164312206155,Duas Estradas,8942,991.7,12.766666666666667,25.219305555555554,23.180000000000003,26.61666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bf2_0,Paraiba,679,Aw,4,-7.074232862441232,-37.75169981512289,Emas,8943,927.9000000000002,4.166666666666667,25.642361111111114,23.448333333333334,27.331666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bf3_0,Paraiba,679,As,3,-6.984401334029279,-35.91015348267787,Esperanca,8944,715.5666666666667,11.266666666666667,21.595277777777778,19.12333333333333,23.235,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bf4_0,Paraiba,679,As,3,-7.388643211883064,-35.77540619005994,Fagundes,8945,639.9,8.6,23.62652777777778,21.311666666666664,25.313333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bf5_0,Paraiba,679,BSh,5,-6.40049639935159,-36.449142653149586,Frei Martinho,8946,478.03333333333336,2.6333333333333333,25.145833333333332,23.631666666666675,26.233333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bf6_0,Paraiba,679,BSh,5,-7.613222032912945,-35.82032195426592,Gado Bravo,8947,601.5333333333335,8.7,23.245555555555555,21.033333333333335,24.966666666666672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bf7_0,Paraiba,679,As,3,-6.894569805617327,-35.46099584061811,Guarabira,8948,1004.4999999999999,13.633333333333333,25.126944444444447,23.026666666666667,26.570000000000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bf8_0,Paraiba,679,As,3,-7.164064390853183,-35.416080076412136,Gurinhem,8949,926.8999999999999,15.833333333333334,24.64916666666667,22.543333333333333,26.136666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bf9_0,Paraiba,679,BSh,5,-7.253895919265136,-36.49405841735556,Gurjao,8950,407.8666666666667,2.6,22.903750000000002,20.52166666666667,24.420000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bfa_0,Paraiba,679,Aw,4,-7.478474740295016,-38.380520514006555,Ibiara,8951,862.5,2.8333333333333335,24.80486111111111,22.26833333333333,26.805000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bfb_0,Paraiba,679,Aw,4,-7.164064390853183,-38.1110259287707,Igaracy,8952,886.4333333333332,3.4,25.90722222222222,23.661666666666676,27.743333333333332,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bfc_0,Paraiba,679,As,3,-7.343727447677088,-37.52712099409301,Imaculada,8953,757.9000000000001,5.166666666666667,21.400000000000002,18.80666666666667,23.165000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bfd_0,Paraiba,679,As,3,-7.253895919265136,-35.640658897442016,Inga,8954,761.2666666666668,13.833333333333334,24.290694444444444,21.980000000000004,25.888333333333325,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bfe_0,Paraiba,679,As,3,-7.343727447677088,-35.371164312206155,Itabaiana,8955,848.4000000000002,16.066666666666666,24.865000000000006,22.78833333333333,26.313333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bff_0,Paraiba,679,Aw,4,-7.298811683471112,-38.20085745718265,Itaporanga,8956,892.5000000000001,4.466666666666667,25.61180555555556,23.17166666666667,27.564999999999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c00_0,Paraiba,679,As,3,-6.8047382772053755,-35.23641701958823,Itapororoca,8957,1158.4666666666667,16.5,25.290694444444444,23.318333333333328,26.634999999999994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c01_0,Paraiba,679,As,3,-7.388643211883064,-35.59574313323604,Itatuba,8958,732.1666666666667,11.4,24.705416666666668,22.470000000000006,26.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c02_0,Paraiba,679,As,3,-6.580159456175495,-35.281332783794205,Jacarau,8959,1072.4999999999998,13.5,24.93986111111111,22.831666666666663,26.319999999999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c03_0,Paraiba,679,As,3,-6.490327927763542,-37.796615579328865,Jerico,8960,794.4666666666666,3.2666666666666666,26.17361111111111,24.495000000000005,27.705000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c04_0,Paraiba,679,Am,2,-7.164064390853183,-34.87709090594042,Joao Pessoa,8961,1750.4,37.9,25.644166666666667,23.88166666666667,26.911666666666658,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c05_0,Paraiba,679,As,3,-7.164064390853183,-35.55082736903006,Juarez Tavora,8962,934.1666666666667,16.566666666666666,24.159444444444446,21.93,25.704999999999995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c06_0,Paraiba,679,BSh,5,-7.029317098235255,-36.538974181561535,Juazeirinho,8963,437.3666666666666,2.9,22.40597222222222,20.15833333333334,23.771666666666665,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c07_0,Paraiba,679,BSh,5,-6.984401334029279,-36.763553002591415,Junco Do Serido,8964,462.66666666666663,0.9333333333333333,22.451944444444447,20.301666666666666,23.81833333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c08_0,Paraiba,679,As,3,-7.343727447677088,-35.23641701958823,Juripiranga,8965,1009.3333333333333,21.033333333333335,24.70763888888889,22.68166666666667,26.13833333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c09_0,Paraiba,679,Aw,4,-7.478474740295016,-37.796615579328865,Juru,8966,805.0,4.466666666666667,22.933888888888887,20.305000000000003,24.758333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c0a_0,Paraiba,679,As,3,-6.625075220381471,-37.88644710774082,Lagoa,8967,821.6333333333334,3.9,25.293333333333333,23.511666666666667,26.899999999999995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c0b_0,Paraiba,679,As,3,-6.6699909845874465,-35.371164312206155,Lagoa De Dentro,8968,983.5000000000002,12.7,25.140972222222228,23.086666666666662,26.538333333333338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c0c_0,Paraiba,679,As,3,-7.164064390853183,-35.82032195426592,Lagoa Seca,8969,839.8000000000001,14.2,21.936111111111117,19.43166666666667,23.533333333333328,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c0d_0,Paraiba,679,Aw,4,-6.5352436919695185,-38.20085745718265,Lastro,8970,804.4999999999999,2.066666666666667,25.868333333333336,24.166666666666668,27.501666666666665,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c0e_0,Paraiba,679,BSh,5,-7.343727447677088,-36.94321605941532,Livramento,8971,519.8666666666667,2.7333333333333334,22.71027777777778,20.306666666666665,24.268333333333324,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c0f_0,Paraiba,679,As,3,-6.5352436919695185,-35.416080076412136,Logradouro,8972,817.8333333333334,9.633333333333333,25.23472222222222,23.088333333333335,26.671666666666663,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c10_0,Paraiba,679,As,3,-6.939485569823304,-34.922006670146395,Lucena,8973,1608.3333333333335,31.8,25.637361111111115,23.824999999999996,26.936666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c11_0,Paraiba,679,Aw,4,-7.253895919265136,-37.437289465681054,Mae D'agua,8974,801.4333333333335,2.7,23.49555555555556,21.024999999999995,25.11166666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c12_0,Paraiba,679,As,3,-6.894569805617327,-37.52712099409301,Malta,8975,729.8333333333335,2.1,26.115555555555556,24.32,27.645000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c13_0,Paraiba,679,As,3,-6.714906748793423,-35.146585491176275,Mamanguape,8976,1300.5333333333333,18.9,24.86430555555556,22.95000000000001,26.173333333333332,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c14_0,Paraiba,679,Aw,4,-7.7030535613248965,-38.20085745718265,Manaira,8977,796.5333333333334,4.366666666666666,22.499583333333334,19.840000000000007,24.528333333333332,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c15_0,Paraiba,679,As,3,-6.759822512999399,-35.01183819855835,Marcacao,8978,1503.4999999999998,24.866666666666667,25.48194444444445,23.591666666666665,26.74666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c16_0,Paraiba,679,As,3,-7.029317098235255,-35.32624854800018,Mari,8979,1036.6,16.633333333333333,24.824444444444442,22.804999999999996,26.286666666666676,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c17_0,Paraiba,679,Aw,4,-6.8047382772053755,-38.33560474980058,Marizopolis,8980,872.5333333333333,2.533333333333333,26.734027777777772,24.921666666666667,28.58666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c18_0,Paraiba,679,As,3,-7.20898015505916,-35.77540619005994,Massaranduba,8981,755.9666666666667,12.266666666666667,22.97,20.500000000000004,24.601666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c19_0,Paraiba,679,As,3,-6.5352436919695185,-35.056753962764326,Mataraca,8982,1454.9,21.566666666666666,25.70569444444445,23.698333333333338,26.986666666666675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c1a_0,Paraiba,679,As,3,-7.119148626647208,-35.77540619005994,Matinhas,8983,900.8000000000001,15.833333333333334,22.159999999999993,19.758333333333336,23.791666666666668,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c1b_0,Paraiba,679,As,3,-6.5352436919695185,-37.75169981512289,Mato Grosso,8984,760.0333333333334,2.7,26.381666666666664,24.66666666666667,27.904999999999994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c1c_0,Paraiba,679,As,3,-7.298811683471112,-37.347457937269105,Matureia,8985,710.2333333333335,5.466666666666667,21.245416666666674,18.698333333333338,22.926666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c1d_0,Paraiba,679,As,3,-7.298811683471112,-35.505911604824085,Mogeiro,8986,813.6333333333334,14.966666666666667,24.610555555555553,22.34666666666666,26.201666666666657,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c1e_0,Paraiba,679,As,3,-7.119148626647208,-35.91015348267787,Montadas,8987,758.2333333333332,12.8,21.559305555555557,19.009999999999998,23.17666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c1f_0,Paraiba,679,Aw,4,-7.20898015505916,-38.515267806624486,Monte Horebe,8988,851.4000000000001,3.3333333333333335,23.612916666666667,21.435,25.61833333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c20_0,Paraiba,679,Aw,4,-7.927632382354777,-37.07796335203325,Monteiro,8989,654.0333333333334,9.6,22.88722222222222,20.594999999999995,24.60666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c21_0,Paraiba,679,As,3,-6.984401334029279,-35.416080076412136,Mulungu,8990,993.9666666666667,15.2,25.155694444444446,23.10666666666667,26.573333333333338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c22_0,Paraiba,679,As,3,-7.523390504500992,-35.55082736903006,Natuba,8991,815.7333333333333,15.033333333333333,23.25819444444444,21.144999999999996,24.93,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c23_0,Paraiba,679,Aw,4,-6.939485569823304,-38.33560474980058,Nazarezinho,8992,903.9333333333334,1.6,26.209027777777777,24.375,28.01333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c24_0,Paraiba,679,BSh,5,-6.490327927763542,-36.179648067913725,Nova Floresta,8993,586.9000000000001,4.333333333333333,22.441805555555558,20.46333333333333,23.67666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c25_0,Paraiba,679,Aw,4,-7.478474740295016,-37.97627863615277,Nova Olinda,8994,843.9,4.233333333333333,24.82291666666667,22.18,26.723333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c26_0,Paraiba,679,BSh,5,-6.6699909845874465,-36.449142653149586,Nova Palmeira,8995,451.8666666666666,1.9,23.527361111111105,21.66,24.765000000000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c27_0,Paraiba,679,Aw,4,-7.253895919265136,-37.75169981512289,Olho D'agua,8996,920.2333333333332,4.433333333333334,25.4525,22.991666666666664,27.200000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c28_0,Paraiba,679,BSh,5,-6.984401334029279,-36.26947959632568,Olivedos,8997,448.4666666666667,1.9666666666666666,22.19208333333334,19.918333333333337,23.66833333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c29_0,Paraiba,679,As,3,-7.613222032912945,-37.122879116239226,Ouro Velho,8998,652.3666666666667,3.933333333333333,22.489861111111114,20.003333333333334,24.116666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c2a_0,Paraiba,679,BSh,5,-7.343727447677088,-36.673721474179466,Parari,8999,452.79999999999995,2.966666666666667,23.043611111111108,20.66666666666666,24.48833333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c2b_0,Paraiba,679,BSh,5,-7.119148626647208,-37.03304758782727,Passagem,9000,553.5333333333332,0.9666666666666667,24.27152777777778,22.29,25.658333333333346,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c2c_0,Paraiba,679,Aw,4,-6.984401334029279,-37.30254217306313,Patos,9001,712.9666666666666,2.2,26.57972222222222,25.09833333333334,27.94333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c2d_0,Paraiba,679,BSh,5,-6.625075220381471,-37.61695252250496,Paulista,9002,621.3000000000002,1.3666666666666667,26.780555555555562,25.00666666666666,28.283333333333335,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c2e_0,Paraiba,679,Aw,4,-7.43355897608904,-38.06611016456472,Pedra Branca,9003,870.6666666666666,4.766666666666667,25.294305555555557,22.720000000000002,27.198333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c2f_0,Paraiba,679,BSh,5,-6.759822512999399,-36.404226888943604,Pedra Lavrada,9004,446.7,1.9,22.84777777777778,20.833333333333332,24.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c30_0,Paraiba,679,As,3,-7.343727447677088,-35.1016697269703,Pedras De Fogo,9005,1302.8666666666668,28.4,24.377638888888892,22.406666666666673,25.790000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c31_0,Paraiba,679,As,3,-6.6699909845874465,-35.281332783794205,Pedro Regio,9006,1082.833333333333,14.166666666666666,25.302916666666665,23.250000000000004,26.683333333333337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c32_0,Paraiba,679,Aw,4,-7.20898015505916,-37.931362871946796,Pianco,9007,933.0000000000001,4.266666666666667,25.70888888888889,23.253333333333327,27.55166666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c33_0,Paraiba,679,BSh,5,-6.490327927763542,-36.314395360531655,Picui,9008,534.8666666666666,3.433333333333333,23.212777777777777,21.435,24.366666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c34_0,Paraiba,679,As,3,-7.253895919265136,-35.281332783794205,Pilar,9009,910.2,18.433333333333334,25.109861111111112,23.124999999999996,26.50666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c35_0,Paraiba,679,As,3,-6.894569805617327,-35.59574313323604,Piloes,9010,1084.8333333333333,20.366666666666667,22.881944444444446,20.678333333333338,24.456666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c36_0,Paraiba,679,As,3,-6.849654041411351,-35.55082736903006,Piloezinhos,9011,1102.8666666666668,20.3,23.10319444444445,20.950000000000006,24.661666666666658,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c37_0,Paraiba,679,As,3,-6.8047382772053755,-35.505911604824085,Pirpirituba,9012,996.9333333333335,14.7,24.33916666666667,22.23833333333334,25.823333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c38_0,Paraiba,679,Am,2,-7.43355897608904,-34.832175141734446,Pitimbu,9013,1738.2666666666667,41.36666666666667,25.17486111111111,23.421666666666667,26.415000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c39_0,Paraiba,679,BSh,5,-7.074232862441232,-36.089816539501776,Pocinhos,9014,454.33333333333326,2.966666666666667,21.80361111111111,19.403333333333332,23.384999999999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c3a_0,Paraiba,679,As,3,-6.40049639935159,-38.515267806624486,Poco Dantas,9015,832.5333333333332,5.233333333333333,24.644861111111112,22.983333333333334,26.290000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c3b_0,Paraiba,679,Aw,4,-6.580159456175495,-38.515267806624486,Poco De Jose De Moura,9016,774.1333333333333,3.066666666666667,26.31222222222222,24.588333333333342,28.06166666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c3c_0,Paraiba,679,As,3,-6.759822512999399,-37.84153134353484,Pombal,9017,736.6999999999999,3.2333333333333334,26.78430555555556,24.92166666666667,28.433333333333337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c3d_0,Paraiba,679,As,3,-7.7030535613248965,-37.07796335203325,Prata,9018,666.1999999999999,6.133333333333334,22.745,20.323333333333334,24.421666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c3e_0,Paraiba,679,Aw,4,-7.65813779711892,-38.021194400358745,Princesa Isabel,9019,801.5999999999998,4.433333333333334,22.911666666666665,20.173333333333336,24.865000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c3f_0,Paraiba,679,As,3,-7.164064390853183,-35.955069246883845,Puxinana,9020,700.6,10.7,21.409166666666664,18.873333333333335,23.045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c40_0,Paraiba,679,BSh,5,-7.43355897608904,-35.91015348267787,Queimadas,9021,558.5,7.0,23.356527777777774,20.955,25.05333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c41_0,Paraiba,679,BSh,5,-7.029317098235255,-37.122879116239226,Quixaba,9022,638.4333333333333,1.6333333333333333,25.64027777777778,23.938333333333336,26.996666666666663,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c42_0,Paraiba,679,As,3,-6.939485569823304,-35.82032195426592,Remigio,9023,842.8333333333333,14.666666666666666,21.884722222222223,19.418333333333337,23.51166666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c43_0,Paraiba,679,BSh,5,-6.5352436919695185,-35.640658897442016,Riachao,9024,588.9666666666667,5.766666666666667,24.63805555555555,22.519999999999992,26.060000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c44_0,Paraiba,679,As,3,-7.164064390853183,-35.281332783794205,Riachao Do Poco,9025,981.8000000000002,18.333333333333332,25.13388888888889,23.134999999999998,26.523333333333344,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c45_0,Paraiba,679,BSh,5,-7.65813779711892,-36.13473230370775,Riacho De Santo Antonio,9026,403.96666666666675,3.1666666666666665,22.88236111111111,20.575000000000003,24.558333333333337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c46_0,Paraiba,679,As,3,-6.490327927763542,-37.61695252250496,Riacho Dos Cavalos,9027,750.2333333333333,1.3333333333333333,26.709166666666672,24.986666666666668,28.175000000000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c47_0,Paraiba,679,As,3,-6.8047382772053755,-35.01183819855835,Rio Tinto,9028,1459.0,24.1,25.774722222222223,23.951666666666668,27.043333333333337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c48_0,Paraiba,679,BSh,5,-7.074232862441232,-36.85338453100337,Salgadinho,9029,512.4666666666667,2.1333333333333333,21.984861111111115,19.779999999999998,23.398333333333344,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c49_0,Paraiba,679,As,3,-7.388643211883064,-35.46099584061811,Salgado De Sao Felix,9030,803.8333333333331,14.233333333333333,24.68263888888889,22.496666666666666,26.254999999999995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c4a_0,Paraiba,679,BSh,5,-7.7030535613248965,-35.955069246883845,Santa Cecilia,9031,507.5999999999999,6.266666666666667,23.544027777777785,21.301666666666673,25.253333333333337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c4b_0,Paraiba,679,Aw,4,-6.5352436919695185,-38.06611016456472,Santa Cruz,9032,817.1999999999999,2.066666666666667,25.84763888888889,24.163333333333334,27.463333333333335,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c4c_0,Paraiba,679,Aw,4,-6.714906748793423,-38.605099335036435,Santa Helena,9033,818.0999999999999,2.7666666666666666,26.413055555555555,24.66,28.203333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c4d_0,Paraiba,679,Aw,4,-7.65813779711892,-38.605099335036435,Santa Ines,9034,781.4999999999999,2.433333333333333,24.093333333333334,21.506666666666664,26.13166666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c4e_0,Paraiba,679,BSh,5,-6.894569805617327,-36.898300295209346,Santa Luzia,9035,573.3000000000001,0.9666666666666667,25.560833333333335,23.70166666666666,26.88166666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c4f_0,Paraiba,679,As,3,-7.074232862441232,-35.01183819855835,Santa Rita,9036,1451.6000000000001,31.7,25.197777777777777,23.373333333333335,26.529999999999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c50_0,Paraiba,679,Aw,4,-7.074232862441232,-37.437289465681054,Santa Teresinha,9037,788.5333333333333,2.3,25.81069444444445,23.926666666666673,27.340000000000007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c51_0,Paraiba,679,Aw,4,-7.613222032912945,-38.33560474980058,Santana De Mangueira,9038,811.2666666666665,2.9,24.41388888888889,21.795,26.405000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c52_0,Paraiba,679,Aw,4,-7.388643211883064,-37.97627863615277,Santana Dos Garrotes,9039,815.9666666666667,4.7,25.247222222222224,22.673333333333336,27.120000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c53_0,Paraiba,679,Aw,4,-6.490327927763542,-38.470352042418504,Santarem,9040,771.9666666666666,3.1666666666666665,25.782638888888894,24.08666666666667,27.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c54_0,Paraiba,679,BSh,5,-7.253895919265136,-36.62880570997349,Santo Andre,9041,445.3666666666666,2.8333333333333335,23.158333333333335,20.781666666666663,24.588333333333342,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c55_0,Paraiba,679,As,3,-6.445412163557567,-37.482205229887036,Sao Bento,9042,748.1,2.1333333333333333,26.832083333333333,25.09166666666666,28.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c56_0,Paraiba,679,As,3,-6.894569805617327,-37.706784050916916,Sao Bento De Pombal,9043,783.2333333333332,2.7333333333333334,26.256944444444446,24.358333333333334,27.860000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c57_0,Paraiba,679,Aw,4,-6.8047382772053755,-37.931362871946796,Sao Domingos De Pombal,9044,774.5666666666667,3.566666666666667,26.72125,24.871666666666666,28.36166666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c58_0,Paraiba,679,BSh,5,-7.568306268706968,-36.404226888943604,Sao Domingos Do Cariri,9045,394.36666666666673,2.933333333333333,22.79791666666667,20.37833333333333,24.418333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c59_0,Paraiba,679,Aw,4,-6.625075220381471,-38.021194400358745,Sao Francisco,9046,820.3666666666668,3.466666666666667,25.766388888888887,24.03166666666666,27.428333333333335,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c5a_0,Paraiba,679,BSh,5,-7.478474740295016,-36.49405841735556,Sao Joao Do Cariri,9047,395.66666666666663,2.8,22.615972222222222,20.215,24.20833333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c5b_0,Paraiba,679,Aw,4,-6.714906748793423,-38.42543627821253,Sao Joao Do Rio Do Peixe,9048,833.4666666666668,2.7666666666666666,26.788194444444443,25.020000000000003,28.598333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c5c_0,Paraiba,679,BSh,5,-8.107295439178682,-36.80846876679739,Sao Joao Do Tigre,9049,567.7666666666667,5.4,22.66569444444444,20.348333333333333,24.251666666666665,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c5d_0,Paraiba,679,Aw,4,-6.939485569823304,-38.1110259287707,Sao Jose Da Lagoa Tapada,9050,844.3666666666666,3.2666666666666666,26.319583333333338,24.428333333333335,28.064999999999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c5e_0,Paraiba,679,Aw,4,-7.253895919265136,-38.33560474980058,Sao Jose De Caiana,9051,785.5,1.7,23.244722222222222,20.916666666666675,25.21999999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c5f_0,Paraiba,679,Aw,4,-6.8047382772053755,-37.39237370147508,Sao Jose De Espinharas,9052,715.9666666666666,1.5333333333333334,26.623611111111114,24.903333333333332,28.080000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c60_0,Paraiba,679,Aw,4,-7.119148626647208,-38.470352042418504,Sao Jose De Piranhas,9053,920.1999999999999,2.2,25.74944444444444,23.73,27.644999999999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c61_0,Paraiba,679,Aw,4,-7.7030535613248965,-38.1110259287707,Sao Jose De Princesa,9054,850.2333333333332,6.233333333333333,22.01222222222222,19.35666666666667,24.051666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c62_0,Paraiba,679,Aw,4,-7.164064390853183,-37.30254217306313,Sao Jose Do Bonfim,9055,719.4,2.9,25.861666666666668,24.03166666666667,27.338333333333342,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c63_0,Paraiba,679,Aw,4,-6.220833342527686,-37.347457937269105,Sao Jose Do Brejo Do Cruz,9056,697.3000000000002,1.8,26.81930555555556,25.093333333333337,28.241666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c64_0,Paraiba,679,BSh,5,-6.8047382772053755,-36.80846876679739,Sao Jose Do Sabugi,9057,535.8000000000001,1.0666666666666667,24.634166666666673,22.740000000000002,25.973333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c65_0,Paraiba,679,BSh,5,-7.43355897608904,-36.85338453100337,Sao Jose Dos Cordeiros,9058,528.4666666666667,1.7666666666666666,22.450000000000003,20.08166666666667,23.923333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
